timestamp,Channel1,Channel2,Channel3
0.0,-0.08201164709707864,-0.13156910037616948,-0.12454117317556956
0.001000100010001,0.2470667740893584,0.252409469889302,0.19654992945381894
0.002000200020002,0.2840099988083203,0.32486575975701754,0.48927946851340787
0.003000300030003,0.21227791495968362,0.47350675604927617,0.8496538337080444
0.004000400040004,0.5341141509814679,0.8370203648120176,1.0791814068534133
0.005000500050005001,0.6588807496466175,1.0706648110576513,1.217449151425199
0.006000600060006,0.9488080681590776,1.0985645125520502,1.3298576176076922
0.0070007000700070005,0.8359030526924469,1.240178781246106,1.4679555837274898
0.008000800080008,0.8501907882329794,1.2039762027694871,1.4962076235676702
0.009000900090009001,1.027605800583192,1.3493173821301463,1.2315830023032923
0.010001000100010001,1.1223710666993654,1.3962725928915467,1.288656571894602
0.011001100110011002,1.1792046203911395,1.5196650393050082,1.415865219910441
0.012001200120012,1.3493589776823867,1.3806039817772797,1.2419097368072294
0.013001300130013,1.485484297989117,1.5219916690385293,1.1668087703112258
0.014001400140014001,1.419107546863406,1.3497271907925659,1.1090006316275616
0.015001500150015001,1.4590315776787777,1.2359908204559746,0.859185779964344
0.016001600160016,1.3330009295137342,1.1671559507037885,0.8700641579633761
0.017001700170017002,1.5418841145789257,1.1737772151654788,0.5899670128540777
0.018001800180018002,1.4344390521683719,1.2373703663449478,0.3814770194733532
0.019001900190019003,1.4762174067617309,1.085552279940226,0.4615405924351056
0.020002000200020003,1.4652321182838952,1.1737951473542672,0.3487510539650392
0.021002100210021003,1.3524428775300648,0.9553089056469168,0.35399854182006246
0.022002200220022004,1.3809987281897855,0.7379740661463525,0.3515951829819629
0.023002300230023004,1.3540179058069617,0.5838316984668974,0.4108160427044694
0.024002400240024,1.2090944979030358,0.6887486905444159,0.18617855208430473
0.025002500250025,1.1850809361197596,0.5387137479419678,0.30517304943514034
0.026002600260026,1.214352334878302,0.4076039473948617,0.23708329953962848
0.027002700270027002,1.0467602510388565,0.38013598927889536,0.266290310261186
0.028002800280028002,1.027546445730177,0.21052412971295098,0.3109898764136442
0.029002900290029002,0.8766697504455891,0.3098653992725578,0.24281962636846333
0.030003000300030003,0.9804037897739735,0.29029706102781894,0.11058139792929603
0.031003100310031003,0.900245315913376,0.3145117648995671,0.0827927922567938
0.032003200320032,0.7175899653114551,0.2711493137118004,-0.10937897228587178
0.033003300330033,0.6956431719624894,0.3378310142749663,-0.18752963568729422
0.034003400340034004,0.6978136518282012,0.3799090181398919,-0.2831075758438772
0.035003500350035,0.5003020989794158,0.1761142195073222,-0.3565280795657479
0.036003600360036005,0.45651700500031506,0.3061009359732681,-0.7289875070219668
0.037003700370037,0.6678414894631781,0.2782690909194979,-0.6738057356654671
0.038003800380038005,0.5521410674490356,0.290776171204885,-1.0105896755126378
0.039003900390039,0.4771682340821394,0.06243723607451307,-0.9889220970146378
0.040004000400040006,0.3237942227668275,0.13481350652121707,-1.048133806394701
0.041004100410041,0.41983544543582485,0.1762898516554349,-1.0334318373265894
0.04200420042004201,0.2688471877986887,-0.056178132146092685,-1.1587771341412014
0.043004300430043,0.3440085299048018,0.004500242745326538,-1.1265757528385287
0.04400440044004401,0.3125001803743931,-0.14315470083651613,-0.9400014408767076
0.045004500450045004,0.16847377073410827,-0.08176663747350055,-0.8800618302071517
0.04600460046004601,0.31811419269431757,-0.26322341934593196,-0.6166093796470103
0.047004700470047005,0.35178088120931306,-0.3877527255676726,-0.6230165733135884
0.048004800480048,0.2340506057540039,-0.4616117229557674,-0.19979455027535337
0.049004900490049005,0.3135209467485141,-0.6675007220681156,-0.34121518405064066
0.05000500050005,0.283156056192595,-0.8467423218789362,0.0274367242211973
0.051005100510051006,0.37415743194912127,-0.7491799088411619,0.20924195588603767
0.052005200520052,0.3592732116949502,-0.9453112317208382,0.35989671018010233
0.05300530053005301,0.27117067115541404,-1.1375728270258807,0.5764173668633479
0.054005400540054004,0.2314347827485167,-1.074346962691095,0.759779972056981
0.05500550055005501,0.39969480957874803,-1.2497689654951647,0.855005702556484
0.056005600560056004,0.19869095970143263,-1.1568173403467499,1.1117334691024798
0.05700570057005701,0.16723499835123035,-0.9990210295436759,1.0512756232173608
0.058005800580058005,0.0023452129273883737,-0.9331020523825523,1.1945593894023407
0.05900590059005901,0.15486605908446877,-1.1832965726619162,1.2245032709711967
0.060006000600060005,0.14454319919504321,-0.8986604575753769,1.1050194012159782
0.06100610061006101,0.09763673851681608,-0.9343795728779842,0.831235014025062
0.062006200620062006,0.14841534936724224,-0.8144403466635347,0.9275210224021961
0.063006300630063,-0.02219361989009032,-0.5669438429559259,0.6549164353677609
0.064006400640064,0.04388098119329065,-0.3540101423686448,0.5040289785976411
0.06500650065006501,-0.17084344866612,-0.1426891397431352,0.4446898269873832
0.066006600660066,0.001451476705647603,-0.10637948202398392,0.24397368077127118
0.067006700670067,-0.25467955779957485,-0.10192886761899772,0.15084271318990272
0.06800680068006801,-0.07660767887174891,0.4038601330477789,0.11496391860030608
0.06900690069006901,-0.2883650209954538,0.465260175537354,-0.06549652035921584
0.07000700070007,-0.412691297352548,0.5351996911407676,-0.23831810132347642
0.071007100710071,-0.4070059654745421,0.6419436281888473,-0.31568352812321643
0.07200720072007201,-0.628656615606622,0.7306431320180018,-0.2464139154051845
0.07300730073007301,-0.4739258756941447,1.2040993483199172,-0.39847119513852325
0.074007400740074,-0.6789544904140274,0.9860715965865521,-0.4093867919725175
0.075007500750075,-0.9009689525678901,1.118701890371596,-0.22983328656236568
0.07600760076007601,-0.7534748286758022,1.1090397881634588,-0.38110631665204087
0.07700770077007701,-0.8632681313892293,1.2743054027165874,-0.41280280529609054
0.078007800780078,-0.9653482819879199,1.1732872062033368,-0.4129750874440879
0.07900790079007901,-0.8816110105108924,1.180523127148999,-0.3786557652510088
0.08000800080008001,-1.2323715904801833,1.0509890885068178,-0.3620835489989332
0.081008100810081,-1.04629754798969,0.9960987444560762,-0.4506601633565379
0.082008200820082,-1.1815681911245777,0.9001894328542939,-0.6612433458316856
0.08300830083008301,-1.183437297985426,0.7530978330413713,-0.7728715014603114
0.08400840084008401,-1.118503774224765,0.6528755063290718,-0.7914441002042083
0.085008500850085,-1.3580777556798722,0.5816927595477903,-0.791056234304762
